,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,webcam,weight,price
545,Laptop LG Gram 2023 14ZD90R-G.AX51A5 (Core i5 1340P/ 8GB/ 256GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ NoOS/ White),LG,Intel,i5,8.0,32.0,intel,SSD,256,NoOS,14.0,1,1.4,25000000 
546,Laptop LG Gram 2023 14Z90RS-G.AH54A5 (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WQXGA/ Windows 11 Home/ White),LG,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,38000000 
547,Laptop LG Gram 2023 14Z90R-G.AH75A5 (Core i7 1360P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Black),LG,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,37000000 
548,Laptop Asus Gaming ROG Strix SCAR 18 G834JY-N6039W (Core i9-13900HX/ 64GB/ 2TB SSD/ Nvidia GeForce RTX 4090 16GB GDDR6/ 18.0inch WQXGA/ Windows 11 Home/ Black/ Vỏ nhôm),Asus,Intel,i9,64.0,64.0,nvidia,SSD,2048,Windows 11,18.0,1,3.1,125000000 
549,Laptop MSI Gaming Stealth 16StudioA13VG057VN (Core i9-13900H/ 32GB/ 2TB SSD/ Nvidia GeForce RTX 4070 8GB GDDR6/ 16.0inch UHD+/ Windows 11 Home/ Star Blue),MSI,Intel,i9,32.0,32.0,nvidia,SSD,2048,Windows 11,16.0,1,1.4,74990000 
550,Laptop Asus TUF Gaming FX507ZU4-LP040W (Core i7 12700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey/ Vỏ nhôm),Asus,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,31990000 
551,Laptop Asus Vivobook M1405YA-KM047W (Ryzen 5 7530U/ 8GB/ 512GB SSD/ AMD Radeon Graphics/ 14.0inch 2.8K/ Windows 11 Home/ Silver),Asus,AMD,Ryzen 5,8.0,32.0,amd,SSD,512,Windows 11,14.0,1,1.4,17000000 
552,Laptop HP Pavilion 15-eg3099TU 8C5M0PA (Core i3 1315U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,15.0,1,1.69,15290000 
553,Laptop MSI Gaming Katana 15 B13VGK-1211VN (Core i7-13620H/ 16GB/ 1TB SSD/ Nvidia GeForce RTX 4070 8GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Vỏ nhựa/ Balo),MSI,Intel,i7,16.0,64.0,nvidia,SSD,1024,Windows 11,15.0,1,2.25,39990000 
554,Laptop HP 15 fd0079TU 8D732PA (Core i5 1335U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc),HP,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.69,18390000 
555,Laptop Asus TUF Gaming FX507ZC4-HN099W (Core i7 12700H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 3050 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey),Asus,Intel,i7,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,27990000 
556,Laptop HP ProBook 440 G10 873A2PA (Core i3 1315U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i3,8.0,64.0,intel,SSD,256,Windows 11,14.0,1,1.38,16990000 
557,Laptop MSI Modern 15 B7M-231VN (Ryzen 5 7530U/ 16GB/ 512GB SSD/ AMD Radeon Graphics/ 15.6inch Full HD/ Windows 11 Home/ Black),MSI,AMD,Ryzen 5,16.0,16.0,amd,SSD,512,Windows 11,15.0,1,1.75,20990000 
558,Laptop MSI Modern 15 B7M-238VN (Ryzen 7 7730U/ 16GB/ 512GB SSD/ AMD Radeon Graphics/ 15.6inch Full HD/ Windows 11 Home/ Black),MSI,AMD,Ryzen 7,16.0,16.0,amd,SSD,512,Windows 11,15.0,1,1.75,15990000 
559,Laptop HP Gaming Victus 15-fa0108TX 7C0X0PA (Core i7 12700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 3050Ti 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Blue),HP,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.29,32990000 
560,Laptop Asus Vivobook X415EA-EK2043W (Core i3 1115G4/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Bạc),Asus,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,14.0,1,1.4,11490000 
561,Laptop Asus TUF Gaming FA507NU-LP034W (Ryzen 7 7735HS/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey),Asus,AMD,Ryzen 7,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,31990000 
562,Laptop MSI Gaming GF63 Thin 11UC-1228VN (Core i7 11800H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 3050 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black),MSI,Intel,i7,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.86,20990000 
563,Laptop MSI Gaming Cyborg 15 A12VF-267VN (Core i7 12650H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Balo),MSI,Intel,i7,8.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,1.98,20990000 
564,Laptop LG Gram 2023 14Z90RS-G.AH54A5 (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WQXGA/ Windows 11 Home/ White),LG,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,38990000 
565,Màn hình LG Gram+View 16MR70.ASDA5 (Màn di động/ 16.0Inch/ WQXGA (2560x1600)/ 60HZ/ 350cd/m²/ IPS),LG,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,16.0,0,1.4,9890000 
566,Laptop Asus Vivobook 14X OLED S3405VA-KM072W (Core i5 13500H/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch 2.8K/ Windows 11 Home/ Bạc/ Vỏ nhôm),Asus,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.4,22990000 
567,Laptop Asus Vivobook 14X OLED S3405VA-KM071W (Core i9-13900H/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch 2.8K/ Windows 11 Home/ Black/ Vỏ nhôm),Asus,Intel,i9,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.4,26990000 
568,Laptop HP Envy X360 13-bf0112TU 7C0N9PA (Core i5 1230U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 13.3inch OLED Touch/ Windows 11 Home/ Silver/ Vỏ nhôm/ Pen),HP,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,13.0,1,1.32,29590000 
569,"Laptop Asus Zenbook UX3402VA-KM085W (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA+/ Windows 11 Home/ Blue/ Vỏ nhôm/ Túi Sleeve, USDB-A to RJ45)",Asus,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.1,27990000 
570,Laptop Asus Vivobook Pro 16 K6602VV-MX077W (Core i9-13900H/ 16GB/ 1TB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 16.0inch 3.2K/ Windows 11 Home/ Silver/ Vỏ nhôm),Asus,Intel,i9,16.0,32.0,nvidia,SSD,1024,Windows 11,16.0,1,1.9,48990000 
571,Laptop HP Pavilion 14-dv2074TU 7C0P3PA (Core i5 1235U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Gold/ Hợp kim nhôm),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,19690000 
572,Laptop Asus Vivobook A1403ZA-LY153W (Core i3 1220P/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Blue),Asus,Intel,i3,8.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.4,15990000 
573,Laptop HP Pavilion 15-eg2086TU 7C0Q8PA (Core i3 1215U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 15.6inch Full HD/ Windows 11 Home/ Gold/ Hợp kim nhôm),HP,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,15.0,1,1.85,15290000 
574,Laptop HP Envy X360 13-bf0096TU 76B16PA (Core i5 1230U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 13.3inch OLED Touch/ Windows 11 Home/ Blue/ Vỏ nhôm/ Pen),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,13.0,1,1.34,27690000 
575,Laptop Asus ExpertBook B5402FEA-HY0126W (Core i5 1155G7/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch FHD TouchScreen/ Windows 11 Home/ Black/ Nhôm/ Bút/ Cặp/ Chuột),Asus,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.38,24490000 
576,Laptop HP Pavilion 15-eg2035TX 6K781PA (Core i5 1235U/ 8GB/ 512GB SSD/ Nvidia GeForce MX550 2GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Gold/ Hợp kim nhôm),HP,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,1.85,20590000 
577,Máy tính xách tay Asus Vivobook A1403ZA-LY072W (Core i3 1220P/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Silver/ Vỏ nhôm),Asus,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,14.0,1,1.4,15390000 
578,Laptop HP Pavilion 15-eg2038TX 6K784PA (Core i5 1235U/ 8GB/ 256GB SSD/ Nvidia GeForce MX550 2GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Hợp kim nhôm),HP,Intel,i5,8.0,32.0,nvidia,SSD,256,Windows 11,15.0,1,1.85,19590000 
579,Máy tính xách tay Asus Vivobook M1503QA-L1028W (Ryzen 5 5600H/ 8GB/ 512GB SSD/ AMD Radeon Graphics/ 15.6inch FHD OLED/ Windows 11 Home/ Blue/ Vỏ nhựa),Asus,AMD,Ryzen 5,8.0,24.0,amd,SSD,512,Windows 11,15.0,1,1.7,17990000 
580,Laptop Lenovo ThinkPad T14S GEN 4 (Core i7 1355U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch 2.2K/ NoOS/ Black/ Carbon Fiber/ 3 Year),Lenovo,Intel,i7,16.0,16.0,intel,SSD,512,NoOS,14.0,1,1.25,34990000 
581,Laptop Acer Gaming Nitro AN515 57-5669 NH.QEHSV.001 (Core i5 11400H/ 8GB/ 512GB SSD/ Nvidia GeForce GTX 1650 4GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ 1 Year),Acer,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,17990000 
582,Laptop Acer Gaming Nitro Eagle AN515 57 54MV NH.QENSV.003 (Core i5 11400H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 3050 4Gb GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ 1 Year),Acer,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.3,20890000 
583,Máy tính xách tay Apple Macbook Air MGND3SA/A (M1 8 Cores CPU/ 8Gb/ 256GB/ 7 core GPU/ Gold),Apple,Apple,M1,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,23590000 
584,Máy tính xách tay Apple Macbook Air MGN63SA/A (M1 8 Cores CPU/ 8Gb/ 256GB/ 7 core GPU/ Space Gray),Apple,Apple,M1,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,23590000 
585,Máy tính xách tay Apple Macbook Air Z15Y00051 (M2 8-core CPU/ 16Gb/ 256GB/ 8 core GPU/ Starlight),Apple,Apple,M2,16.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,36590000 
586,Máy tính xách tay Apple Macbook Air Z16000051 (M2 8-core CPU/ 16Gb/ 256GB/ 8 core GPU/ Midnight),Apple,Apple,M2,16.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,36590000 
587,Máy tính xách tay Apple Macbook Air Z15S00092 (M2 8-core CPU/ 16Gb/ 256GB/ 8 core GPU/ Space Gray),Apple,Apple,M2,16.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,36590000 
588,Laptop Acer Swift 3 SF314 512 56QN NX.K0FSV.002 (Core i5 1240P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch QHD/ Windows 11 Home/ Silver/ Nhôm),Acer,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.19,19790000 
589,Laptop Lenovo V15 G4 IRU 83A1000RVN (Core i5 1335U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Grey/ ABS/ 2 Year),Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.0,1,1.7,14190000 
590,Laptop Apple Macbook Air MRXW3SA/A (Apple M3 8 Core CPU/ 8GB/ 512GB/ 10 core GPU/ Midnight),Apple,Apple,M3,8.0,32.0,intel,SSD,512,Mac OS,13.0,1,1.4,20990000 
591,Laptop Apple Macbook Air MRXQ3SA/A (Apple M3 8 Core CPU/ 8GB/ 256GB/ 8 core GPU/ Silver),Apple,Apple,M3,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,20990000 
592,Laptop Apple Macbook Air MRXT3SA/A (Apple M3 8 Core CPU/ 8GB/ 256GB/ 8 core GPU/ Starlight),Apple,Apple,M3,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,20990000 
593,Laptop Apple Macbook Air MRXV3SA/A (Apple M3 8 Core CPU/ 8GB/ 256GB/ 8 core GPU/ Midnight),Apple,Apple,M3,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,20990000 
594,Laptop Apple Macbook Air MRXN3SA/A (Apple M3 8 Core CPU/ 8GB/ 256GB/ 8 core GPU/ Space Gray),Apple,Apple,M3,8.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,20990000 
595,"Laptop Lenovo IdeaPad Slim 3 14IAH8 (Core i5 12450H/ 16GB/ 1TB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Arctic Grey/ PC + ABS (Top), PC + ABS (Bottom)/ 2 Year)",Lenovo,Intel,i5,16.0,16.0,intel,SSD,1024,Windows 11,14.0,1,1.63,16490000 
596,Laptop Apple Macbook Air 15 MQKP3SA/A (M2 8-core CPU/ 8GB/ 256GB/ 10 core GPU/ 15.3inch/ Space Gray),Apple,Apple,M2,8.0,32.0,intel,SSD,256,Mac OS,15.0,1,1.51,20990000 
597,Laptop HP Pavilion 15-eg3095TU 8C5L6PA (Core i5 1335U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver/ Hợp kim nhôm),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.69,20990000 
598,Laptop Asus Zenbook S13 OLED UX5304VA-NQ125W (Core i7 1355U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 13.3inch 2.8K/ Windows 11 Home/ Grey/ Vỏ nhôm/ Túi Sleeve),Asus,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,13.0,1,1.4,39990000 
599,Laptop Asus Zenbook Flip UP3404VA-KN038W (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WQXGA Touch/ Windows 11 Home/ Blue/ Vỏ nhôm/ Pen/ Túi Sleeve/ USB-A to RJ45),Asus,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.5,29990000 
600,Laptop LG Gram 2023 16ZD90R-G.AX55A5 (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 16.0inch WQXGA/ NoOS/ Black),LG,Intel,i5,16.0,32.0,intel,SSD,512,NoOS,16.0,1,1.4,39990000 
601,Laptop MSI Gaming Cyborg 15 A12VE 240VN (Core i7 12650H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Balo),MSI,Intel,i7,8.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,1.98,24490000 
602,Laptop HP Envy X360 13-bf0092TU 76V59PA (Core i7 1250U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 13.3inch OLED Touch/ Windows 11 Home/ Blue/ Vỏ nhôm/ Pen),HP,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,13.0,1,1.32,32590000 
603,Laptop HP Pavilion 14-dv2071TU 7C0W0PA (Core i7 1255U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Gold/ Hợp kim nhôm),HP,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,25190000 
604,Laptop HP Pavilion 14-dv2069TU 7C0P1PA (Core i3 1215U/ 8GB/ 256GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Gold/ Hợp kim nhôm),HP,Intel,i3,8.0,32.0,intel,SSD,256,Windows 11,14.0,1,1.4,15290000 
605,Laptop HP EliteBook 640 G10 873G3PA (Core i5 1335U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.41,24490000 
606,Laptop HP ProBook 440 G10 9H8U9PT (Core i7 1355U/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.38,25990000 
607,Laptop Asus Vivobook 15 X1504VA-NJ025W (Core i5 1335U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Silver),Asus,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.8,15990000 
608,Laptop HP ProBook 440 G10 873B1PA (Core i5 1340P/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch FHD TouchScreen/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.38,22900000 
609,Laptop Asus Vivobook 16 X1605VA-MB360W (Core i5 1335U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 16.0inch FHD/ Windows 11 Home/ Silver/ Vỏ nhựa),Asus,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,16.0,1,1.4,18990000 
610,Laptop HP 240 G10 8F139PA (Core i7 1355U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver),HP,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,20990000 
611,Laptop HP 15 fd0081TU 8D734PA (Core i5 1335U/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Bạc),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.69,16490000 
612,Laptop Asus ExpertBook B1400CBA-EB0641W (Core i5 1235U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Black/ Vỏ nhôm),Asus,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.45,20090000 
613,Laptop HP ProBook 440 G10 873A8PA (Core i5 1335U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhôm),HP,Intel,i5,8.0,64.0,intel,SSD,512,Windows 11,14.0,1,1.38,21490000 
614,Laptop MSI Modern 14 C13M-611VN (Core i5 1335U/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver/ Vỏ nhựa),MSI,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,16990000 
615,Laptop HP Pavilion 15-eg2082TU 7C0Q5PA (Core i5 1240P/ 8GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Gold/ Hợp kim nhôm),HP,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.74,19790000 
616,Laptop Acer Swift 3 SF314 43 R4X3 NX.AB1SV.004 (Ryzen 5 5500U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch Full HD/ Windows 10 Home/ Silver/ Nhôm/ 1 Year),Acer,AMD,Ryzen 5,16.0,32.0,intel,SSD,512,Windows 10,14.0,1,1.19,15990000 
617,Máy tính xách tay Apple Macbook Air Z15W00051 (M2 8-core CPU/ 16Gb/ 256GB/ 8 core GPU/ Silver),Apple,Apple,M2,16.0,32.0,intel,SSD,256,Mac OS,13.0,1,1.4,36590000 
618,Laptop Lenovo IdeaPad Slim 5 14IRL8 OLED (Core i5 13500H/ 16GB/ 1TB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Cloud Grey/ Vỏ nhôm/ 3 Year),Lenovo,Intel,i5,16.0,16.0,intel,SSD,1024,Windows 11,14.0,1,1.46,22490000 
619,Laptop Apple Macbook Pro 14 MRX63SA/A (Apple M3 Pro 11 Core CPU/ 18Gb/ 512GB/ 14 core GPU/ Silver),Apple,Apple,M3,18.0,32.0,intel,SSD,512,Mac OS,14.0,1,1.4,20990000 
620,Laptop Apple Macbook Pro 14 MRX33SA/A (Apple M3 Pro 11 Core CPU/ 18Gb/ 512GB/ 14 core GPU/ Space Black),Apple,Apple,M3,18.0,32.0,intel,SSD,512,Mac OS,14.0,1,1.4,20990000 
621,Laptop Dell Inspiron 5430 i5P165W11SL2050 (Core i5 1340P/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 2050 4GB GDDR6/ 14.0inch Full HD+/ Windows 11 Home + Office Student/ Silver/ Vỏ nhôm/ 1 Year),Dell,Intel,i5,16.0,16.0,nvidia,SSD,512,Windows 11,14.0,1,1.69,29290000 
622,Laptop Lenovo ThinkPad P14s G3 21AK006TVA (Core i5 1240P/ 24GB/ 512GB SSD/ Nvidia Quadro T550 4GB GDDR6/ 14.0inch 2.2K/ NoOS/ Black/ Aluminium/ 3 Year),Lenovo,Intel,i5,24.0,64.0,nvidia,SSD,512,NoOS,14.0,1,1.38,35490000 
623,"Laptop Lenovo ThinkPad P15V G3 21D80040VA (Core i7 12700H/ 16GB/ 512GB SSD/ Nvidia Quadro T1200 4GB GDDR6/ 15.6inch UHD/ NoOS/ Black/ PC + ABS (Top), PC + ABS (Bottom)/ 3 Year)",Lenovo,Intel,i7,16.0,64.0,nvidia,SSD,512,NoOS,15.0,1,1.4,46690000 
624,Laptop Dell Inspiron 3530 71035574 (Core i7 1355U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home + Office Student/ Silver/ Vỏ nhựa/ 1 Year),Dell,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,15.0,1,1.62,22990000 
625,Laptop Asus TUF Gaming 15 FX507ZU4-LP054W (Core i7 12700H/ 16GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey),Asus,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,34990000 
626,Laptop MSI Gaming Katana GF63 12VE-460VN (Core i5 12450H/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4050 6GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Black/ Vỏ nhựa),MSI,Intel,i5,8.0,64.0,nvidia,SSD,512,Windows 11,15.0,1,2.25,22490000 
627,Laptop HP Pavilion x360 14-ek1047TU 80R25PA (Core i7 1355U/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch FHD TouchScreen/ Windows 11 Home/ Gold/ Hợp kim nhôm/ Pen),HP,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.54,26590000 
628,Laptop Asus TUF Gaming A15 FA507NV-LP046W (Ryzen 7 7735HS/ 8GB/ 512GB SSD/ Nvidia GeForce RTX 4060 8GB GDDR6/ 15.6inch Full HD/ Windows 11 Home/ Grey),Asus,AMD,Ryzen 7,8.0,32.0,nvidia,SSD,512,Windows 11,15.0,1,2.2,35990000 
629,Laptop LG Gram 2023 2 in1 14T90R-G.AH55A5 (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA Touch/ Windows 11 Home/ Black),LG,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,37990000 
630,Laptop LG Gram 2023 14Z90R-G.AH75A5 (Core i7 1360P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 14.0inch WUXGA/ Windows 11 Home/ Black),LG,Intel,i7,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,38990000 
631,Laptop LG Gram 2023 17Z90R-G.AH78A5 (Core i7 1360P/ 16GB/ 1TB SSD/ Intel Iris Xe Graphics/ 17.0inch WQXGA/ Windows 11 Home/ Black),LG,Intel,i7,16.0,32.0,intel,SSD,1024,Windows 11,17.0,1,1.4,50990000 
632,Laptop MSI Modern 14 C13M-608VN (Core i5 1335U/ 16GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Black/ Vỏ nhựa),MSI,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,16990000 
633,Laptop Asus Zenbook 14 OLED UX3405MA PP588W (Ultra 5 125H 1.2GHz/ 16GB/ 512GB SSD/ Intel Arc Graphics/ 14.0inch 3K/ Windows 11 Home/ Bạc),Asus,Ultra,5,16.0,16.0,intel,SSD,512,Windows 11,14.0,1,1.4,28990000 
634,Laptop HP 240 G10 9H2E5PT (Core i7 1355U/ 8GB/ 512GB SSD/ Intel UHD Graphics/ 14.0inch Full HD/ Windows 11 Home/ Silver),HP,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,14.0,1,1.4,20990000 
635,Laptop Asus Vivobook Flip TN3402YA-LZ192W (Ryzen 5 7530U/ 16GB/ 512GB SSD/ AMD Radeon Graphics/ 14.0inch WUXGA Touch/ Windows 11 Home/ Silver/ Vỏ nhôm/ Chuột),Asus,AMD,Ryzen 5,16.0,24.0,amd,SSD,512,Windows 11,14.0,1,1.5,18990000 
636,Laptop LG Gram 2023 15Z90RT-G.AH55A5 (Core i5 1340P/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Blue),LG,Intel,i5,16.0,32.0,intel,SSD,512,Windows 11,15.0,1,1.4,42990000 
