,Unnamed: 0,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,screen_revolution,battery,weight,price,screen_width,screen_height
382,382,Laptop MSI Gaming Katana GF66 (12UCK-804VN) (i7 12650H 8GB RAM/512GB SSD/RTX3050 4G/15.6 inch FHD 144Hz/Win11/Đen),MSI,Intel,i7,8.0,64.0,intel,SSD,512,Windows 11,15.6,FHD,53.5,2.1,22349000.0,1920.0,1080.0
383,383,Laptop HP Gaming VICTUS 15-fa0115TX (7C0X1PA) (i5 12500H/8GB RAM/512GB SSD/15.6 FHD 144Hz/GTX 3050 4Gb/Win11/Đen),HP,Intel,i5,8.0,16.0,nvidia,SSD,512,Windows 11,16.1,FHD,70.0,2.4,21299000.0,1920.0,1080.0
384,384,Laptop Dell Workstation Mobile Precision 3581 vPro Enterprise (71023331) (i7-13800H/16GB RAM/512GB SSD/RTX A500 4GB/15.6 inch FHD/Ubuntu/Xám) ,Dell,Intel,i7,8.0,16.0,nvidia,SSD,512,Ubuntu,15.6,FHD,64.0,1.795,43349000.0,1920.0,1080.0
385,385,Laptop MSI Gaming Katana GF66 (12UCK-699VN) (i5 12450H 8GB RAM/512GB SSD/RTX3050 4G/15.6 inch FHD 144Hz/Win11/Đen) (2022),MSI,Intel,i5,8.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,53.5,2.1,17299000.0,1920.0,1080.0
386,386,Laptop MSI Gaming Katana 15 (B13VEK-252VN) (i7 13620H/8GB/512GB SSD/RTX4050 6GB/15.6FHD 144Hz/Win11/Đen/Balo Essential),MSI,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,53.5,2.2,27340000.0,1920.0,1080.0
387,387,Laptop Dell Workstation Mobile Precision 3581 vPro Enterprise (71024677) (i7-13800H/32GB RAM/1TB SSD/RTX A500 4GB/15.6 inch FHD/ Win 11 Pro/Xám),Dell,Intel,i7,8.0,16.0,nvidia,SSD,1024,Windows 11,15.6,FHD,64.0,1.795,52849000.0,1920.0,1080.0
388,388,	Laptop MSI Gaming GF63 Thin (11UC-1228VN) (i7-11800H/8GB RAM/512GB SSD/RTX3050 4GB/15.6 inch FHD 144Hz/Win11/Đen),MSI,Intel,i7,8.0,32.0,intel,SSD,512,Windows 11,15.6,FHD,51.0,1.86,18340000.0,1920.0,1080.0
389,389,Laptop Acer Gaming Predator Helios 16 PH16-71-72BV (NH.QJRSV.001) (i7 13700HX/16GB RAM512GB SSD/RTX4070 8G/16 inch 2K 240Hz/Win 11/Đen/vỏ nhôm) ,Acer,Intel,i7,32.0,16.0,intel,SSD,512,Windows 11,16.0,FHD,90.0,2.6,53349000.0,2560.0,1600.0
390,390,Laptop Acer Gaming Predator Helios Neo PHN16-71-74BA (NH.QLUSV.004) (i7 13700HX/16GB RAM/512GB SSD/RTX4060 8G/16 inch 2K 165Hz/Win 11/Đen/Vỏ nhôm),Acer,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,16.0,FHD,90.0,2.6,40349000.0,2560.0,1600.0
391,391,LAPTOP ACER GAMING ASPIRE 7 A715-76-57CY (NH.QGESV.004) (I5 12450H/8GB RAM/512GB SSD/15.6 INCH FHD//WIN11/ĐEN/VỎ NHÔM),Acer,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,50.0,2.1,13299000.0,1920.0,1080.0
392,392,Laptop Acer Gaming Nitro 5 Tiger AN515-58-773Y (NH.QFKSV.001) (i7 12700H/8GB Ram/512GB SSD/RTX3050Ti 4G/15.6 inch FHD 144Hz/Win 11/Đen) (2022),Acer,Intel,i7,8.0,16.0,nvidia,SSD,512,Windows 11,15.6,FHD,57.5,2.5,26849000.0,1920.0,1080.0
393,393,Laptop Acer Gaming Predator Helios Neo PHN16-71-779X (NH.QLUSV.00B) (i7-13700HX/16GB RAM/512GB SSD/RTX4060 8G/16 inch 2K 165Hz/Win 11/Đen),Acer,Intel,i7,16.0,16.0,intel,SSD,512,Windows 11,16.0,FHD,90.0,2.7,41849000.0,2560.0,1600.0
394,394,Laptop Acer Aspire 7 A715-76G-73FM (NH.QMYSV.004) (i7 12650H/16GB/512GB SSD/ RTX2050 4G/15.6FHD 144Hz/ Win11/Đen),Acer,Intel,i7,16.0,16.0,nvidia,SSD,512,Windows 11,15.6,FHD,50.0,2.1,24349000.0,1920.0,1080.0
395,395,Laptop Gigabyte Gaming G5 (GE-51VN263SH) (i5 12500H /8GB Ram/512GB SSD/RTX3050 4G/15.6 inch FHD 144Hz/Win 11/Đen),Gigabyte,Intel,i5,8.0,64.0,intel,HDD,512,Windows 11,15.6,FHD,54.0,1.9,19299000.0,1920.0,1080.0
396,396,Laptop Acer Gaming Nitro V ANV15-51-75GS (NH.QN8SV.005) (i7-13620H/16GB RAM/512GB SSD/RTX4050 6GB/15.6 inch FHD 144Hz/Win11/Đen),Acer,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,57.0,2.1,29949000.0,1920.0,1080.0
397,397,Laptop Acer Gaming Nitro V ANV15-51-55CA (NH.QN8SV.004) (i5 13420H/16GB RAM/512GB SSD/RTX4050 6G/15.6inch FHD/Win11/Đen) ,Acer,Intel,i5,16.0,16.0,intel,SSD,2048,Windows 11,15.6,FHD,41.0,1.7,27299000.0,1920.0,1080.0
398,398,Laptop Lenovo Gaming LOQ 15IRX9 (83DV000MVN) (i5 13450HX/16GB RAM/512GB SSD/15.6 FHD 144hz/RTX 4050 6G/Win11/Xám),Lenovo,Intel,i5,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,60.0,2.4,25999000.0,1920.0,1080.0
399,399,Laptop Asus Gaming TUF FX507VI-LP088W (i7 13620H/16GB RAM/512GB SSD/15.6 FHD 144hz/RTX4070 8GB/Win11/Xám),Asus,Intel,i7,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,37349000.0,1920.0,1080.0
400,400,Laptop MSI Gaming Cyborg 15 (A12VF-267VN) (i7 12650H/8GB RAM/512GB SSD/RTX4060 8GB/15.6 inch FHD 144Hz/Win11/Đen) ,MSI,Intel,i5,8.0,64.0,intel,SSD,512,Windows 11,15.6,FHD,53.5,1.98,26249000.0,1920.0,1080.0
401,401,Laptop Acer Gaming Nitro 5 Tiger AN515-58-52SP (NH.QFHSV.001) (i5 12500H/8GB Ram/512GB SSD/RTX3050 4G/15.6 inch FHD 144Hz/Win 11/Đen) (2022),Acer,Intel,i5,8.0,16.0,nvidia,SSD,512,Windows 11,15.6,FHD,57.5,2.5,21299000.0,1920.0,1080.0
402,402,Laptop Acer Nitro V ANV15-51-58AN (NH.QNASV.001) (i5-13420H/8GB RAM/512GB SSD/RTX2050 4GB/15.6 inch FHD 144Hz/Win11/Đen) ,Acer,Intel,i5,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,57.0,2.1,20299000.0,1920.0,1080.0
403,403,Laptop MSI Gaming Cyborg 15 (A12UCX-281VN) ((i5 12450H/8GB/512GB SSD/RTX2050 4GB/15.6FHD 144Hz/Win11/Đen/Balo Essential) ,MSI,Intel,i5,8.0,64.0,intel,SSD,512,Windows 11,15.6,FHD,53.5,1.98,17290000.0,1920.0,1080.0
404,404,Laptop Acer Nitro V ANV15-51-72VS (NH.QNASV.004) (i7-13620H/16GB RAM/512GB SSD/RTX2050 4GB/15.6 inch FHD 144Hz/Win11/Đen),Acer,Intel,i7,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,57.0,2.1,25349000.0,1920.0,1080.0
405,405,Laptop Apple Macbook Air 13 (MGND3SA/A) (Apple M1/8GB RAM/256GB SSD/13.3 inch IPS/Mac OS/Vàng) (NEW),Dell,Apple,M1,8.0,16.0,apple,SSD,256,Mac OS,13.3,FHD,49.9,1.29,18799000.0,2560.0,1600.0
406,0,Laptop ASUS Vivobook 15X OLED M3504YA-L1268W (AMD Ryzen™ 5-7530U | 16GB | 512GB | Intel Iris Xᵉ | 15.6inch FHD OLED | Win 11 | Đen),Asus,AMD,Ryzen 5,16.0,24.0,amd,SSD,512,Windows 11,15.6,FHD,50.0,1.6,18990000.0,1920.0,1080.0
407,1,"Laptop Lenovo Yoga 6 13ABR8 (Ryzen 7-7730U, Ram 16GB, 512GB SSD, AMD Radeon™ Graphics, 13.3inch WUXGA , Win 11, Xanh đậm)",Lenovo,AMD,Ryzen 7,16.0,24.0,amd,SSD,512,Windows 11,14.0,WUXGA,59.0,1.37,19990000.0,1920.0,1200.0
408,2,"Laptop Lenovo Yoga 6 13ABR8 (Ryzen 5-7530U, Ram 8GB, 256GB SSD, AMD Radeon™ Graphics, 13.3inch WUXGA , Win 11, Xanh đậm)",Lenovo,AMD,Ryzen 5,8.0,12.0,amd,SSD,256,Windows 11,14.0,WUXGA,59.0,1.37,15990000.0,1920.0,1200.0
409,3,"Laptop Lenovo Yoga 7 16ARP8 (Ryzen™ 5-7535U, Ram 8GB, 512GB SSD, AMD Radeon 660M, 16inch WUXGA, Win 11, Xám)",Lenovo,AMD,Ryzen 5,8.0,12.0,amd,SSD,512,Windows 11,16.0,WUXGA,71.0,2.04,17990000.0,1920.0,1200.0
410,4,Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00EJVN (Ryzen™ 5-7430U | 16GB | 512GB | AMD Radeon™ Graphics | 15.6 inch FHD | Win 11 | Xám),Lenovo,AMD,Ryzen 5,16.0,24.0,amd,SSD,512,Windows 11,15.6,FHD,47.0,1.62,13990000.0,1920.0,1080.0
411,5,Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00EHVN (Ryzen™ 7-7730U | 16GB | 512GB | AMD Radeon™ Graphics | 15.6 inch FHD | Win 11 | Xám),Lenovo,AMD,Ryzen 7,16.0,24.0,amd,SSD,512,Windows 11,15.6,FHD,47.0,1.62,15990000.0,1920.0,1080.0
412,6,Laptop Lenovo ThinkBook 14 G6 ABP 21KJ005GVN (Ryzen™ 5-7530U | 16GB | 512GB | AMD Radeon™ Graphics | 14 inch WUXGA | Win 11 | Xám),Lenovo,AMD,Ryzen 5,16.0,64.0,intel,SSD,512,Windows 11,14.0,WUXGA,45.0,1.38,17490000.0,1920.0,1200.0
413,7,Laptop ASUS Vivobook 15X OLED M3504YA-L1332W (AMD Ryzen™ 7-7730U | 16GB | 512GB | Intel Iris Xᵉ | 15.6inch FHD | Win 11 | Đen),Asus,AMD,Ryzen 7,16.0,16.0,amd,SSD,512,Windows 11,15.6,FHD,50.0,1.6,18990000.0,1920.0,1080.0
414,8,Laptop Acer Swift Go 14 SFG14-41-R5JK NX.KG3SV.002 (Ryzen 5-7530U | 16GB | 1TB | AMD Radeon Graphics | 14 inch FHD | Win 11 | Bạc),Acer,AMD,Ryzen 5,16.0,24.0,intel,SSD,1024,Windows 11,14.0,FHD,50.0,1.2,19490000.0,1920.0,1080.0
415,9,Fujitsu MH 4ZR1K10281 (Ryzen™ 7-5825U | 16GB | 512GB | AMD Radeon Graphics | 15.0 inch FHD | Win 11 | Office | Đen),Lenovo,AMD,Ryzen 7,16.0,24.0,amd,SSD,512,Windows 11,15.0,FHD,60.0,1.37,21990000.0,1920.0,1080.0
416,10,"Lenovo Yoga 7 (Ryzen 7-7735U, Ram 16GB, 1TB SSD, AMD Radeon 680M, 16inch WUXGA, Win 11, Xám)",Lenovo,AMD,Ryzen 7,16.0,24.0,amd,SSD,1024,Windows 11,16.0,WUXGA,71.0,2.04,25990000.0,1920.0,1200.0
417,11,Laptop Asus Vivobook S 14 Flip TN3402YA-LZ192W (Ryzen™ 5-7530U | 16GB | 512GB | AMD Radeon Graphics | 14.0inch WUXGA | Cảm ứng | Win 11 | Bạc),Asus,AMD,Ryzen 5,16.0,24.0,amd,SSD,512,Windows 11,14.0,WUXGA,50.0,1.5,18990000.0,1920.0,1200.0
418,12,"Lenovo IdeaPad Flex 5 14ABR8 (Ryzen™ 7-7730U, Ram 16GB, 1TB SSD, AMD Radeon™ Graphics, 14inch WUXGA, Win 11, Xám)",Lenovo,AMD,Ryzen 7,16.0,24.0,amd,SSD,1024,Windows 11,14.0,WUXGA,52.5,1.55,21990000.0,1920.0,1200.0
419,13,"Lenovo ‎IdeaPad Flex 5 16ABR8 (Ryzen™ 5-7530U, Ram 16GB, 512GB SSD, AMD Radeon™ Graphics, 16inch WUXGA, Win 11, Xám)",Lenovo,AMD,Ryzen 5,16.0,24.0,amd,SSD,512,Windows 11,16.0,WUXGA,52.5,2.1,17990000.0,1920.0,1200.0
420,14,Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 82XS0006VN (Ryzen™ 5-7530U | 8GB | 512GB | AMD Radeon™ Graphics | 14inch FHD | Win 11 | Xám),Lenovo,AMD,Ryzen 5,8.0,12.0,amd,SSD,512,Windows 11,14.0,FHD,47.0,1.17,16990000.0,1920.0,1080.0
421,15,Laptop Asus Zenbook 14 OLED UM3402YA-KM405W (AMD Ryzen™ 5-7530U | 16GB | 512GB | AMD Radeon | 14 inch OLED WQXGA+ | Win 11 | Đen),Asus,AMD,Ryzen 5,16.0,24.0,amd,SSD,512,Windows 11,14.0,FHD,75.0,1.35,22990000.0,2880.0,1800.0
422,16,Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 82XS002JVN (Ryzen™ 7-7730U | 16GB | 512GB | AMD Radeon™ Graphics | 14inch FHD | Win 11 | Xám),Lenovo,AMD,Ryzen 7,16.0,24.0,amd,SSD,512,Windows 11,14.0,FHD,47.0,1.0,19990000.0,1920.0,1080.0
423,17,MSI Modern 15 B7M 238VN (Ryzen 7-7730U | Ram 16GB | 512GB SSD |  AMD Radeon™ Graphics | 15.6inch FHD | Win 11 | Đen),MSI,AMD,Ryzen 7,16.0,24.0,amd,SSD,512,Windows 11,15.6,FHD,39.3,1.75,16990000.0,1920.0,1080.0
424,18,"Laptop Dell Inspiron 7435 2-in-1 (Ryzen 5-7530U, Ram 8GB, SSD 512GB, 14 inch FHD+)",Dell,AMD,Ryzen 5,8.0,12.0,amd,SSD,512,Windows 11,14.0,FHD,54.0,1.58,18990000.0,1920.0,1200.0
425,19,"Laptop Dell Inspiron 7435 2-in-1 (Ryzen 7-7730U, Ram 16GB, SSD 1TB, 14 inch FHD+)",Dell,AMD,Ryzen 7,16.0,24.0,amd,SSD,1024,Windows 11,14.0,FHD,54.0,1.58,22990000.0,1920.0,1200.0
426,20,Laptop Asus Vivobook 14 OLED M1405YA-KM047W (Ryzen 5-7530U | 8GB | 512GB | AMD Radeon™ Graphics | 14.0inch 2.8K OLED | Win11 | Bạc),Asus,AMD,Ryzen 5,8.0,12.0,amd,SSD,512,Windows 11,14.0,2.8K,50.0,1.6,17990000.0,2880.0,1800.0
427,21,MSI Modern 15 B7M 098VN (Ryzen 7-7730U | Ram 8GB | 512GB SSD |  AMD Radeon™ Graphics | 15.6inch FHD | Win 11 | Đen),MSI,AMD,Ryzen 7,8.0,12.0,amd,SSD,512,Windows 11,15.6,FHD,39.3,1.75,16490000.0,1920.0,1080.0
428,22,Laptop Asus Vivobook Go 14 E1404FA-NK177W (Ryzen™ 5-7520U | 16GB | 512GB | AMD Radeon™ Graphics | 14 inch FHD | Win 11 | Bạc),Asus,AMD,Ryzen 5,16.0,24.0,amd,SSD,512,Windows 11,14.0,FHD,42.0,1.38,14490000.0,1920.0,1080.0
429,23,Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 82XS0007VN (Ryzen™ 7-7730U | 8GB | 512GB | AMD Radeon™ Graphics | 14inch FHD | Win 11 | Xám),Lenovo,AMD,Ryzen 7,8.0,12.0,amd,SSD,512,Windows 11,14.0,FHD,47.0,1.17,19990000.0,1920.0,1080.0
430,24,MSI Modern 14 C7M 221VN (AMD Ryzen 7-7730U | 8GB | 512GB | AMD Radeon™ Graphics | 14 inch FHD | Win 11 | Đen),MSI,AMD,Ryzen 7,8.0,12.0,amd,SSD,512,Windows 11,14.0,FHD,39.3,1.4,14490000.0,1920.0,1080.0
431,25,Laptop Asus Vivobook 16 M1605YA-MB303W (Ryzen 7-7730U | 16GB | 512GB | AMD Radeon | 16 inch WUXGA | Win 11 | Bạc),Asus,AMD,Ryzen 7,16.0,24.0,amd,SSD,512,Windows 11,16.0,WUXGA,42.0,1.88,15990000.0,1920.0,1200.0
432,26,"Laptop Dell Inspiron 16 5635 (Ryzen™ 5-7530U, Ram 8GB, 512GB SSD, AMD Radeon Graphics, 16 inch FHD+, Win 11, Bạc)",Dell,AMD,Ryzen 5,8.0,12.0,amd,SSD,512,Windows 11,16.0,FHD,54.0,1.82,17990000.0,1920.0,1200.0
433,27,"Laptop Lenovo ThinkPad E16 Gen 1 (Ryzen 5-7530U, Ram 8GB, 512GB SSD, AMD Radeon Graphics,  16 inch WUXGA,  Win 11, Đen)",Lenovo,AMD,Ryzen 5,8.0,12.0,intel,SSD,512,Windows 11,16.0,WUXGA,47.0,1.97,19990000.0,1920.0,1200.0
434,28,"Laptop Asus Zenbook 14 OLED UM3402YA - WS74T (Ryzen™ 7-7730U, Ram 16GB, SSD 512GB, 14inch 2.8K OLED)",Asus,AMD,Ryzen 7,16.0,24.0,amd,SSD,512,Windows 11,14.0,2.8K,75.0,1.35,22990000.0,2880.0,1800.0
435,29,MSI Modern 15 B7M 231VN (Ryzen 5-7530U | Ram 16GB | 512GB SSD |  AMD Radeon™ Graphics | 15.6inch FHD | Win 11 | Đen),MSI,AMD,Ryzen 5,16.0,24.0,amd,SSD,512,Windows 11,15.6,FHD,39.3,1.75,14990000.0,1920.0,1080.0
436,30,Laptop Asus Zenbook 14 OLED UX3405MA-PP588W (Intel® Core™ Ultra 5 | 16GB | 512GB | Intel® Arc™ Graphics | 14.0inch 3K OLED | Win 11 | Bạc),Asus,Intel,Ultra 5,16.0,24.0,intel,SSD,512,Windows 11,14.0,3K,75.0,1.2,28990000.0,2880.0,1800.0
437,31,"Laptop Asus Zenbook Q415 (Core ™ Ultra 5 125H, Ram 8GB, SSD 512GB, 14.0inch WUXGA OLED, Win 11)",Asus,Intel,Ultra 5,8.0,12.0,intel,SSD,512,Windows 11,14.0,WUXGA,75.0,1.28,19990000.0,1920.0,1200.0
438,32,Laptop Acer Aspire 5 A15-51P-53T8 NX.KSCSV.004 (Core™ i5-120U | 16GB | 512GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,50.0,1.78,21990000.0,1920.0,1080.0
439,33,Laptop Acer Swift Go AI 2024 Gen 2 SFG14-73-71ZX NX.KSLSV.002 (Intel Core Ultra 7 155H | 16GB | 512GB | Intel Arc | 14 inch 2.8K | Win 11 | Bạc),Acer,Intel,Ultra 7,16.0,24.0,intel,SSD,512,Windows 11,14.0,2.8K,65.0,1.32,21990000.0,2880.0,1800.0
440,34,"Laptop Asus Zenbook 14 Q425MA-U71TB (Core™ Ultra 7 155H, Ram 16GB, SSD 1TB, 14.0inch WUXGA OLED, Win 11, Xám)",Asus,Intel,Ultra 7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,WUXGA,75.0,1.28,25990000.0,1920.0,1200.0
441,35,Laptop Acer Swift Go AI 2024 Gen 2 SFG14-73-53X7 NX.KSLSV.001 (Intel Core Ultra 5 125H | 16GB | 512GB | Intel Arc | 14 inch 2.8K | Win 11 | Bạc),Acer,Intel,Ultra 5,16.0,24.0,intel,SSD,512,Windows 11,14.0,2.8K,65.0,1.32,21990000.0,2880.0,1800.0
442,36,Laptop Lenovo V14 G4 IRU 83A0A09KVN (Core™  i5-13420H | 16GB | 512GB | Intel UHD | 14 inch FHD | NoOS | Xám),Lenovo,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,38.0,1.43,13490000.0,1920.0,1080.0
443,37,"Lenovo Yoga 7 16IRL8 (Core™ i5-1335U, Ram 16GB, 512GB SSD, Intel® Iris® Xe Graphics, 16inch WUXGA, Win 11, Xám)",Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,16.0,WUXGA,71.0,2.04,18990000.0,1920.0,1200.0
444,38,Laptop Lenovo ThinkPad X13 Gen 4 21EXS0L400 (Core™ i7-1360P | 16GB | 512GB | Intel Iris Xe | 13.3 inch WUXGA | No OS | Đen),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,NoOS,13.3,WUXGA,41.0,1.12,34990000.0,1920.0,1200.0
445,39,"Lenovo Yoga 7 16IRL8 (Core™ i7-1355U, Ram 16GB, 512GB SSD, Intel® Iris® Xe Graphics, 16inch WUXGA, Cảm ứng, Win 11, Xám)",Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,16.0,WUXGA,71.0,2.04,21990000.0,1920.0,1200.0
446,40,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001YVN (Intel® Core™ Ultra 7 155H | 32GB | 512GB | Intel® Arc™ Graphics | 14 inch WUXGA OLED | Win 11 | Xám),Lenovo,Intel,Ultra 7,32.0,48.0,intel,SSD,512,Windows 11,14.0,WUXGA,57.0,1.48,26990000.0,1920.0,1200.0
447,41,Laptop Lenovo IdeaPad Pro 5 16IMH9 83D4001JVN (Intel® Core™ Ultra 7 155H | 16GB | 512GB |  RTX 3050 | 16.0inch 2K OLED 120Hz | Win 11 | Xám) ,Lenovo,Intel,Ultra 7,16.0,24.0,nvidia,SSD,512,Windows 11,16.0,2K,84.0,1.91,34990000.0,2048.0,1280.0
448,42,LG Gram 2023 14Z90R-G.AH75A5 (Core i7-1360P | 16GB | 512GB | Intel Iris Xe | 14-inch WUXGA | Win 11 | Đen),LG,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,WUXGA,72.0,0.999,38990000.0,1920.0,1200.0
449,43,Laptop Asus Zenbook Duo OLED UX8406MA-PZ307W (Core™ Ultra 7 155H | 16GB | 512GB | Intel® Arc™ Graphics | 14.0inch 3K OLED 120Hz | Bút cảm ứng | Bàn phím | Win 11 | Xám),Asus,Intel,Ultra 7,16.0,24.0,intel,SSD,512,Windows 11,14.0,3K,75.0,1.65,49990000.0,2880.0,1800.0
450,44,Laptop Lenovo Yoga Book 9 13IMU9 83FF001SVN (Intel® Core™ Ultra 7 155U | 32GB | 1TB | Intel Arc™ Graphics | 13.3 inch 2.8K OLED | Cảm ứng | Win 11 | Office | Tidal Teal) ,Lenovo,Intel,Ultra 7,32.0,48.0,intel,SSD,1024,Windows 11,13.3,2.8K,75.0,1.34,66990000.0,2880.0,1800.0
451,45,"Laptop Dell Inspiron 7430 2in1 (Intel i5-1335U, Ram 8GB,  512G SSD, 14inch FHD+, Cảm ứng, Platium)",Dell,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,54.0,1.58,20990000.0,1920.0,1200.0
452,46,"Laptop HP Envy x360 2in1 14-es0033dx ( Core™ i7-1355U ,Ram 16GB, SSD 1TB, 14 inch FHD, Touch, Win 11)",HP,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,FHD,43.0,1.52,26990000.0,1920.0,1080.0
453,47,Laptop Lenovo ThinkPad E16 Gen 1 21JN0062VA (Core i5-1335U | 8GB | 512GB | Intel® Iris® Xe | 16.0inch WUXGA | No OS | Đen),Lenovo,Intel,i5,8.0,40.0,intel,SSD,512,NoOS,16.0,WUXGA,47.0,1.81,19990000.0,1920.0,1200.0
454,48,Laptop Dell Inspiron 3530 N3530-i5U085W11SLU (Intel Core i5-1335U | 8GB | 512GB | Intel UHD | 15.6 inch FHD | Win 11 | Office | Bạc),Dell,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.85,20990000.0,1920.0,1080.0
455,49,Laptop Lenovo Ideapad Slim 5 16IMH9 83DC001RVN (Intel® Core™ Ultra 5 125H | 16GB | 512GB | Intel® Arc™ Graphics | 16 inch QHD OLED 120Hz | Win 11 | Xám),Lenovo,Intel,Ultra 5,16.0,24.0,intel,SSD,512,Windows 11,16.0,2K,57.0,1.82,22990000.0,2048.0,1280.0
456,50,Laptop Lenovo ThinkPad T14 Gen 4 21HESBDA00 (Core i7-1360P | 16GB | 512GB | Intel Iris Xe Graphics | 14.0inch WUXGA | Win11 Pro | Đen),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,WUXGA,39.3,1.36,37990000.0,1920.0,1200.0
457,51,Laptop HP 15s-fq5228TU 8U240PA (Core™ i3-1215U | 8GB | 512GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Xanh),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.7,13390000.0,1920.0,1080.0
458,52,"Laptop Lenovo ThinkPad X1 Nano (Core™ i7-1180G7, Ram 16GB, 256GB SSD, Intel® Irs Xe, 13.0inch 2K)",Lenovo,Intel,i7,16.0,24.0,intel,SSD,256,Windows 10,13.0,2K,48.0,0.907,21990000.0,2160.0,1350.0
459,53,Laptop Lenovo ThinkPad E14 Gen 5 21JLS2FJ00 (Core™ i5-13500H | 32GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | No OS | Đen),Lenovo,Intel,i5,32.0,48.0,intel,SSD,512,NoOS,14.0,WUXGA,47.0,1.53,22190000.0,1920.0,1200.0
460,54,Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN (Intel® Core™ 5 120U | 32GB | 512GB | Intel® Graphics | 15.3inch WUXGA | Win 11 | Xám),Lenovo,Intel,i5,32.0,48.0,intel,SSD,512,Windows 11,15.3,WUXGA,57.0,1.79,21990000.0,1920.0,1200.0
461,55,Laptop Lenovo Yoga 7 2in1 14IML9 83DJ001FVN (Intel® Core™ Ultra 7 155H | 16GB | 512GB | Intel® Arc™ Graphics | 14.0inch WUXGA OLED | Cảm ứng | Bút cảm ứng | Win 11 | Office | Xám),Lenovo,Intel,Ultra 7,16.0,24.0,intel,SSD,512,Windows 11,14.0,WUXGA,71.0,1.49,29990000.0,1920.0,1200.0
462,56,Laptop Dell Inspiron 15 3520 N5I5011W1 (Core i5-1235U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen),Dell,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.65,16990000.0,1920.0,1080.0
463,57,Laptop Lenovo ThinkBook 14 G6 IRL 21KG00QMVN (Core™ i5-13500H | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | No OS | Xám),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,NoOS,14.0,WUXGA,60.0,1.38,19990000.0,1920.0,1200.0
464,58,Laptop Lenovo IdeaPad Slim 3 15IRH8 83EM003EVN (Core™ i7-13620H | 16GB | 512GB | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,47.0,1.62,18990000.0,1920.0,1080.0
465,59,Laptop Dell Inspiron 15 3520 25P231 (Intel Core i5-1235U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Office | Đen),Dell,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.65,16990000.0,1920.0,1080.0
466,60,"Laptop HP Envy x360 2in1 16-ac0013dx (Core Ultra 5 125U, Ram 16GB, 512GB SSD, Iris Xe Graphics, 16 WUXGA, Cảm ứng, Win 11)",HP,Intel,Ultra 5,16.0,24.0,intel,SSD,512,Windows 11,16.0,WUXGA,68.0,1.87,21990000.0,1920.0,1200.0
467,61,"Laptop HP Envy x360 2in1 14-fc0023dx (Core Ultra 7 155U, Ram 16GB, 1TB SSD, Intel® Arc™ graphics, 14 WUXGA, Cảm ứng, Win 11)",HP,Intel,Ultra 7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,WUXGA,59.0,1.4,26990000.0,1920.0,1200.0
